ClaimID,LossDate,ReportDate,State,City,Status,ClaimAmount,FraudScore,Adjuster,PolicyType
C10011104,5-Mar-25,6-Mar-25,NY,New York,Closed,6733,0.779999971,AJ11,Auto
C10011199,8-Apr-25,8-Apr-25,NY,New York,Closed,4303,0.150000006,AJ11,Auto
C10011858,23-Feb-25,26-Feb-25,NY,New York,Closed,8371,0.629999995,AJ11,Auto
C10012604,16-Jun-25,16-Jun-25,NY,New York,Closed,10994,0.209999993,AJ11,Auto
C10012979,30-Apr-25,2-May-25,NY,New York,Closed,3803,0.959999979,AJ11,Auto
C10013075,12-May-25,15-May-25,NY,New York,Closed,6171,0.959999979,AJ11,Auto
C10013119,18-May-25,20-May-25,NY,New York,Closed,10134,0.790000021,AJ11,Auto
C10013420,6-Apr-25,9-Apr-25,NY,New York,Closed,8679,0.899999976,AJ11,Auto
C10013759,13-Mar-25,14-Mar-25,NY,New York,Closed,6522,0.949999988,AJ11,Auto
C10013955,13-Feb-25,16-Feb-25,NY,New York,Closed,9167,0.25999999,AJ11,Auto
C10014527,3-May-25,6-May-25,NY,New York,Closed,2187,0.119999997,AJ11,Auto
C10014782,28-Feb-25,2-Mar-25,NY,New York,Closed,2955,0.930000007,AJ11,Auto
C10014956,29-Jun-25,30-Jun-25,NY,New York,Closed,2620,0.219999999,AJ11,Auto
C10015128,13-Feb-25,16-Feb-25,NY,New York,Closed,11596,0.349999994,AJ11,Auto
C10015166,5-Feb-25,5-Feb-25,NY,New York,Closed,9257,0.939999998,AJ11,Auto
C10015492,6-Jan-25,8-Jan-25,NY,New York,Closed,10793,0.430000007,AJ11,Auto
C10016025,26-Mar-25,27-Mar-25,NY,New York,Closed,10131,0.25,AJ11,Auto
C10016044,20-Jan-25,23-Jan-25,NY,New York,Closed,11619,0.059999999,AJ11,Auto
C10016389,23-Jun-25,25-Jun-25,NY,New York,Closed,2388,0.090000004,AJ11,Auto
C10016554,9-May-25,11-May-25,NY,New York,Closed,3378,0.01,AJ11,Auto
C10016621,16-Mar-25,16-Mar-25,NY,New York,Closed,4566,0.07,AJ11,Auto
C10017020,18-Jun-25,19-Jun-25,NY,New York,Closed,1965,0.5,AJ11,Auto
C10017191,21-Jan-25,21-Jan-25,NY,New York,Closed,7896,0.579999983,AJ11,Auto
C10017218,25-Apr-25,26-Apr-25,NY,New York,Closed,10941,0.119999997,AJ11,Auto
C10017832,6-Jun-25,6-Jun-25,NY,New York,Closed,9542,0.74000001,AJ11,Auto
C10017966,15-Mar-25,18-Mar-25,NY,New York,Closed,3234,0.090000004,AJ11,Auto
C10017987,21-Feb-25,22-Feb-25,NY,New York,Closed,3905,0.49000001,AJ11,Auto
C10018010,11-Apr-25,14-Apr-25,NY,New York,Closed,3360,0.50999999,AJ11,Auto
C10018659,4-Jan-25,6-Jan-25,NY,New York,Closed,3292,0.479999989,AJ11,Auto
C10019246,21-Jun-25,22-Jun-25,NY,New York,Closed,4032,0.119999997,AJ11,Auto
C10019268,29-Mar-25,1-Apr-25,NY,New York,Closed,11268,0.930000007,AJ11,Auto
C10019350,7-Apr-25,8-Apr-25,NY,New York,Closed,9865,0.829999983,AJ11,Auto
C10019608,7-May-25,8-May-25,NY,New York,Closed,9022,0.25,AJ11,Auto
C10000729,23-May-25,26-May-25,NY,New York,Closed,7551,0.330000013,AJ19,Auto
C10000932,6-Jun-25,8-Jun-25,NY,New York,Closed,6311,0.519999981,AJ19,Auto
C10001022,25-Jan-25,28-Jan-25,NY,New York,Closed,3705,0.959999979,AJ19,Auto
C10001586,5-Apr-25,8-Apr-25,NY,New York,Closed,3240,0.25,AJ19,Auto
C10001637,14-Jun-25,15-Jun-25,NY,New York,Closed,4803,0.379999995,AJ19,Auto
C10001657,12-Feb-25,12-Feb-25,NY,New York,Closed,10513,0.829999983,AJ19,Auto
C10001720,17-Apr-25,20-Apr-25,NY,New York,Closed,8126,0.790000021,AJ19,Auto
C10002375,31-Jan-25,2-Feb-25,NY,New York,Closed,6924,0.610000014,AJ19,Auto
C10002495,2-Feb-25,4-Feb-25,NY,New York,Closed,8451,0.389999986,AJ19,Auto
C10002711,23-Apr-25,23-Apr-25,NY,New York,Closed,8747,0.109999999,AJ19,Auto
C10002787,19-May-25,21-May-25,NY,New York,Closed,7745,0.319999993,AJ19,Auto
C10002810,13-May-25,15-May-25,NY,New York,Closed,4872,0.689999998,AJ19,Auto
C10002937,18-Apr-25,18-Apr-25,NY,New York,Closed,8344,0.050000001,AJ19,Auto
C10003208,15-May-25,17-May-25,NY,New York,Closed,3958,0.550000012,AJ19,Auto
C10003246,18-Feb-25,19-Feb-25,NY,New York,Closed,5133,0.519999981,AJ19,Auto
C10003292,22-Jan-25,22-Jan-25,NY,New York,Closed,1536,0.720000029,AJ19,Auto
C10003512,13-May-25,16-May-25,NY,New York,Closed,5896,0.689999998,AJ19,Auto
C10003556,22-Apr-25,25-Apr-25,NY,New York,Closed,5965,0.899999976,AJ19,Auto
C10004006,21-Feb-25,24-Feb-25,NY,New York,Closed,7560,0.540000021,AJ19,Auto
C10004284,1-May-25,2-May-25,NY,New York,Closed,9709,0.280000001,AJ19,Auto
C10004312,26-May-25,26-May-25,NY,New York,Closed,8232,0.01,AJ19,Auto
C10004402,7-Jun-25,9-Jun-25,NY,New York,Closed,6785,0.600000024,AJ19,Auto
C10004701,18-May-25,20-May-25,NY,New York,Closed,7417,0.660000026,AJ19,Auto
C10004733,4-Jun-25,6-Jun-25,NY,New York,Closed,1786,0.879999995,AJ19,Auto
C10004741,26-Jan-25,27-Jan-25,NY,New York,Closed,3078,0.430000007,AJ19,Auto
C10004903,24-Mar-25,25-Mar-25,NY,New York,Closed,9017,0.170000002,AJ19,Auto
C10005346,22-Mar-25,23-Mar-25,NY,New York,Closed,2345,0.129999995,AJ19,Auto
C10005703,3-Apr-25,3-Apr-25,NY,New York,Closed,8532,0.25999999,AJ19,Auto
C10005807,13-Jun-25,16-Jun-25,NY,New York,Closed,5106,0.560000002,AJ19,Auto
C10006955,1-Mar-25,3-Mar-25,NY,New York,Closed,7839,0.689999998,AJ19,Auto
C10007042,4-Feb-25,7-Feb-25,NY,New York,Closed,9860,0.370000005,AJ19,Auto
C10007115,28-May-25,30-May-25,NY,New York,Closed,4055,0.519999981,AJ19,Auto
C10008132,15-Jun-25,16-Jun-25,NY,New York,Closed,9184,0.879999995,AJ19,Auto
C10008312,25-Jun-25,28-Jun-25,NY,New York,Closed,9530,0.610000014,AJ19,Auto
C10008499,3-Apr-25,3-Apr-25,NY,New York,Closed,11444,0.579999983,AJ19,Auto
C10008547,21-Apr-25,24-Apr-25,NY,New York,Closed,4886,0.529999971,AJ19,Auto
C10008939,4-Jan-25,7-Jan-25,NY,New York,Closed,6734,0.180000007,AJ19,Auto
C10008963,17-Mar-25,17-Mar-25,NY,New York,Closed,8732,0.819999993,AJ19,Auto
C10009748,9-Jun-25,9-Jun-25,NY,New York,Closed,11049,0.289999992,AJ19,Auto
C10010068,24-May-25,24-May-25,NY,New York,Closed,11731,0.219999999,AJ19,Auto
C10010230,23-Apr-25,23-Apr-25,NY,New York,Closed,9300,0.230000004,AJ19,Auto
C10010584,9-Jan-25,10-Jan-25,NY,New York,Closed,2729,0.079999998,AJ19,Auto
C10011323,12-May-25,12-May-25,NY,New York,Closed,5300,0.360000014,AJ19,Auto
C10011446,23-Apr-25,26-Apr-25,NY,New York,Closed,9635,0.159999996,AJ19,Auto
C10011499,14-Apr-25,16-Apr-25,NY,New York,Closed,2087,0.449999988,AJ19,Auto
C10011689,4-Jan-25,7-Jan-25,NY,New York,Closed,7527,0.370000005,AJ19,Auto
C10012129,27-Apr-25,27-Apr-25,NY,New York,Closed,6298,0.219999999,AJ19,Auto
C10012290,6-Jan-25,7-Jan-25,NY,New York,Closed,9108,0.899999976,AJ19,Auto
C10012502,14-Apr-25,16-Apr-25,NY,New York,Closed,8335,0.829999983,AJ19,Auto
C10012537,10-Apr-25,10-Apr-25,NY,New York,Closed,4084,0.50999999,AJ19,Auto
C10012826,29-Jan-25,29-Jan-25,NY,New York,Closed,4452,0.300000012,AJ19,Auto
C10012926,12-Jun-25,12-Jun-25,NY,New York,Closed,5518,0.639999986,AJ19,Auto
C10013261,12-Apr-25,13-Apr-25,NY,New York,Closed,6092,0.579999983,AJ19,Auto
C10013552,30-Jan-25,2-Feb-25,NY,New York,Closed,10601,0.899999976,AJ19,Auto
C10013640,13-Jan-25,13-Jan-25,NY,New York,Closed,4430,0.899999976,AJ19,Auto
C10013654,28-Feb-25,28-Feb-25,NY,New York,Closed,7654,0.119999997,AJ19,Auto
C10014148,5-May-25,5-May-25,NY,New York,Closed,10628,0.589999974,AJ19,Auto
C10014232,9-Jun-25,10-Jun-25,NY,New York,Closed,3814,0.469999999,AJ19,Auto
C10014432,26-May-25,28-May-25,NY,New York,Closed,3130,0.059999999,AJ19,Auto
C10014964,13-Feb-25,14-Feb-25,NY,New York,Closed,4995,0.910000026,AJ19,Auto
C10015331,30-Jan-25,31-Jan-25,NY,New York,Closed,6118,0.439999998,AJ19,Auto
C10015501,10-May-25,12-May-25,NY,New York,Closed,2683,0.050000001,AJ19,Auto
C10015573,12-Mar-25,15-Mar-25,NY,New York,Closed,3225,0.25,AJ19,Auto
C10015633,9-Feb-25,10-Feb-25,NY,New York,Closed,4264,0.439999998,AJ19,Auto
C10016261,12-Apr-25,15-Apr-25,NY,New York,Closed,11051,0.74000001,AJ19,Auto
C10017291,20-May-25,22-May-25,NY,New York,Closed,3127,0.980000019,AJ19,Auto
C10017380,13-Jan-25,15-Jan-25,NY,New York,Closed,6927,0.25999999,AJ19,Auto
C10017398,15-May-25,17-May-25,NY,New York,Closed,6820,0.300000012,AJ19,Auto
C10017479,4-Apr-25,5-Apr-25,NY,New York,Closed,7500,0.330000013,AJ19,Auto
C10017484,28-Mar-25,29-Mar-25,NY,New York,Closed,9463,0.660000026,AJ19,Auto
C10017555,1-Jun-25,4-Jun-25,NY,New York,Closed,10933,0.479999989,AJ19,Auto
C10017720,23-Feb-25,24-Feb-25,NY,New York,Closed,1672,0.699999988,AJ19,Auto
C10018623,7-Jun-25,8-Jun-25,NY,New York,Closed,4764,0.910000026,AJ19,Auto
C10018824,31-Mar-25,3-Apr-25,NY,New York,Closed,11465,0.819999993,AJ19,Auto
C10019986,15-May-25,15-May-25,NY,New York,Closed,2935,0.949999988,AJ19,Auto
C10001181,17-Mar-25,19-Mar-25,NY,New York,Closed,4718,0.75,AJ15,Auto
C10001284,21-Feb-25,23-Feb-25,NY,New York,Closed,11250,0.159999996,AJ15,Auto
C10001358,5-Jan-25,5-Jan-25,NY,New York,Closed,9185,0.720000029,AJ15,Auto
C10001484,24-Apr-25,24-Apr-25,NY,New York,Closed,2746,0.150000006,AJ15,Auto
C10001528,9-Apr-25,12-Apr-25,NY,New York,Closed,10757,0.180000007,AJ15,Auto
C10001603,6-Jun-25,8-Jun-25,NY,New York,Closed,3205,0.670000017,AJ15,Auto
C10001996,25-Jan-25,26-Jan-25,NY,New York,Closed,8134,0.980000019,AJ15,Auto
C10002023,10-May-25,10-May-25,NY,New York,Closed,4164,0.860000014,AJ15,Auto
C10002778,30-May-25,1-Jun-25,NY,New York,Closed,11718,0.600000024,AJ15,Auto
C10002886,22-Mar-25,24-Mar-25,NY,New York,Closed,2514,0.769999981,AJ15,Auto
C10003586,13-May-25,13-May-25,NY,New York,Closed,6182,0.819999993,AJ15,Auto
C10003820,5-May-25,5-May-25,NY,New York,Closed,9656,0.090000004,AJ15,Auto
C10003904,9-Apr-25,11-Apr-25,NY,New York,Closed,8524,0.419999987,AJ15,Auto
C10004018,2-May-25,2-May-25,NY,New York,Closed,11802,0.209999993,AJ15,Auto
C10004662,17-Jan-25,20-Jan-25,NY,New York,Closed,7707,0.560000002,AJ15,Auto
C10005003,12-Apr-25,12-Apr-25,NY,New York,Closed,2146,0.839999974,AJ15,Auto
C10005136,2-May-25,3-May-25,NY,New York,Closed,2383,0.560000002,AJ15,Auto
C10005589,11-Apr-25,13-Apr-25,NY,New York,Closed,9893,0.409999996,AJ15,Auto
C10005695,22-Jun-25,25-Jun-25,NY,New York,Closed,5307,0.469999999,AJ15,Auto
C10006251,21-Mar-25,21-Mar-25,NY,New York,Closed,1826,0.75999999,AJ15,Auto
C10006766,18-May-25,20-May-25,NY,New York,Closed,8525,0.850000024,AJ15,Auto
C10007160,22-Apr-25,23-Apr-25,NY,New York,Closed,9363,0.689999998,AJ15,Auto
C10007300,23-Feb-25,23-Feb-25,NY,New York,Closed,9773,0.930000007,AJ15,Auto
C10007515,25-Jan-25,25-Jan-25,NY,New York,Closed,10358,0.330000013,AJ15,Auto
C10007672,1-May-25,1-May-25,NY,New York,Closed,9614,0.180000007,AJ15,Auto
C10007859,16-Feb-25,19-Feb-25,NY,New York,Closed,8264,0.680000007,AJ15,Auto
C10007924,22-May-25,22-May-25,NY,New York,Closed,2529,0.860000014,AJ15,Auto
C10008651,1-Jan-25,3-Jan-25,NY,New York,Closed,4674,0.039999999,AJ15,Auto
C10008989,9-Jan-25,10-Jan-25,NY,New York,Closed,8693,0.75,AJ15,Auto
C10009025,16-Mar-25,18-Mar-25,NY,New York,Closed,10262,0.140000001,AJ15,Auto
C10009428,23-Jan-25,24-Jan-25,NY,New York,Closed,8011,0.560000002,AJ15,Auto
C10009480,6-Jun-25,8-Jun-25,NY,New York,Closed,2379,0.180000007,AJ15,Auto
C10009729,7-Jun-25,9-Jun-25,NY,New York,Closed,7796,0.49000001,AJ15,Auto
C10010261,21-Jan-25,24-Jan-25,NY,New York,Closed,7102,0.519999981,AJ15,Auto
C10010279,22-Jan-25,25-Jan-25,NY,New York,Closed,9477,0.790000021,AJ15,Auto
C10010453,9-May-25,9-May-25,NY,New York,Closed,5983,0.159999996,AJ15,Auto
C10010726,30-May-25,2-Jun-25,NY,New York,Closed,11541,0.360000014,AJ15,Auto
C10011024,17-Jun-25,18-Jun-25,NY,New York,Closed,8010,0.189999998,AJ15,Auto
C10011435,19-Mar-25,19-Mar-25,NY,New York,Closed,11900,0.370000005,AJ15,Auto
C10012053,26-Apr-25,27-Apr-25,NY,New York,Closed,2522,0.730000019,AJ15,Auto
C10012332,16-Jan-25,16-Jan-25,NY,New York,Closed,11916,0.230000004,AJ15,Auto
C10014043,2-Apr-25,3-Apr-25,NY,New York,Closed,7188,0.519999981,AJ15,Auto
C10014505,16-Feb-25,16-Feb-25,NY,New York,Closed,5062,0.49000001,AJ15,Auto
C10014540,23-Jun-25,24-Jun-25,NY,New York,Closed,4963,0.930000007,AJ15,Auto
C10015000,31-May-25,3-Jun-25,NY,New York,Closed,3024,0.419999987,AJ15,Auto
C10015237,31-Mar-25,2-Apr-25,NY,New York,Closed,8955,0.430000007,AJ15,Auto
C10015263,26-Jan-25,26-Jan-25,NY,New York,Closed,6891,0.189999998,AJ15,Auto
C10015367,20-Mar-25,20-Mar-25,NY,New York,Closed,6631,0.07,AJ15,Auto
C10015386,4-Mar-25,6-Mar-25,NY,New York,Closed,10119,0.25,AJ15,Auto
C10015531,28-Apr-25,30-Apr-25,NY,New York,Closed,5940,0.920000017,AJ15,Auto
C10015626,2-Jun-25,3-Jun-25,NY,New York,Closed,7314,0.319999993,AJ15,Auto
C10016161,8-Mar-25,11-Mar-25,NY,New York,Closed,11006,0.330000013,AJ15,Auto
C10016199,23-Feb-25,26-Feb-25,NY,New York,Closed,6393,0.270000011,AJ15,Auto
C10016270,10-Apr-25,13-Apr-25,NY,New York,Closed,4400,0.119999997,AJ15,Auto
C10016417,10-May-25,11-May-25,NY,New York,Closed,4028,0.389999986,AJ15,Auto
C10016483,18-Mar-25,21-Mar-25,NY,New York,Closed,8710,0.699999988,AJ15,Auto
C10016513,22-Apr-25,23-Apr-25,NY,New York,Closed,11251,0.870000005,AJ15,Auto
C10016597,1-Jan-25,1-Jan-25,NY,New York,Closed,5027,0.239999995,AJ15,Auto
C10016698,13-Jan-25,14-Jan-25,NY,New York,Closed,10096,0.239999995,AJ15,Auto
C10017174,4-Jun-25,7-Jun-25,NY,New York,Closed,4459,0.50999999,AJ15,Auto
C10017253,29-Mar-25,31-Mar-25,NY,New York,Closed,4873,0.819999993,AJ15,Auto
C10017385,24-Apr-25,26-Apr-25,NY,New York,Closed,2268,0.560000002,AJ15,Auto
C10017436,3-Apr-25,3-Apr-25,NY,New York,Closed,3309,0.469999999,AJ15,Auto
C10017513,20-Feb-25,22-Feb-25,NY,New York,Closed,5464,0.839999974,AJ15,Auto
C10017534,23-Jun-25,24-Jun-25,NY,New York,Closed,8158,0.460000008,AJ15,Auto
C10017785,23-May-25,24-May-25,NY,New York,Closed,2275,0.899999976,AJ15,Auto
C10017849,10-Mar-25,10-Mar-25,NY,New York,Closed,6542,0.319999993,AJ15,Auto
C10018129,30-Apr-25,1-May-25,NY,New York,Closed,10492,0.409999996,AJ15,Auto
C10018617,12-Jan-25,14-Jan-25,NY,New York,Closed,11974,0.610000014,AJ15,Auto
C10018690,5-Apr-25,8-Apr-25,NY,New York,Closed,7043,0.50999999,AJ15,Auto
C10018937,10-Jun-25,11-Jun-25,NY,New York,Closed,3831,0.779999971,AJ15,Auto
C10019320,19-May-25,20-May-25,NY,New York,Closed,5820,0.730000019,AJ15,Auto
C10019345,2-Apr-25,3-Apr-25,NY,New York,Closed,4301,0.550000012,AJ15,Auto
C10000103,9-Mar-25,10-Mar-25,NY,New York,Closed,3986,0.050000001,AJ01,Auto
C10000270,27-May-25,30-May-25,NY,New York,Closed,2395,0.75,AJ01,Auto
C10000650,11-Feb-25,11-Feb-25,NY,New York,Closed,5321,0.699999988,AJ01,Auto
C10000796,20-Feb-25,22-Feb-25,NY,New York,Closed,6532,0.300000012,AJ01,Auto
C10000852,14-Feb-25,17-Feb-25,NY,New York,Closed,7520,0.99000001,AJ01,Auto
C10000869,26-Apr-25,29-Apr-25,NY,New York,Closed,9763,0.620000005,AJ01,Auto
C10001200,13-Apr-25,16-Apr-25,NY,New York,Closed,8746,0.469999999,AJ01,Auto
C10001289,15-Jun-25,18-Jun-25,NY,New York,Closed,7584,0.980000019,AJ01,Auto
C10001307,17-Feb-25,18-Feb-25,NY,New York,Closed,3294,0.159999996,AJ01,Auto
C10001780,16-Feb-25,17-Feb-25,NY,New York,Closed,5456,0.680000007,AJ01,Auto
C10003287,20-Jan-25,20-Jan-25,NY,New York,Closed,7818,0.330000013,AJ01,Auto
C10003370,3-Mar-25,3-Mar-25,NY,New York,Closed,11126,0.460000008,AJ01,Auto
C10003752,30-Mar-25,30-Mar-25,NY,New York,Closed,7421,0.449999988,AJ01,Auto
C10003987,22-Jun-25,25-Jun-25,NY,New York,Closed,2239,0.449999988,AJ01,Auto
C10003989,3-Jan-25,4-Jan-25,NY,New York,Closed,2338,0.930000007,AJ01,Auto
C10004621,4-Mar-25,7-Mar-25,NY,New York,Closed,9229,0.629999995,AJ01,Auto
C10004971,19-Apr-25,21-Apr-25,NY,New York,Closed,2457,0.910000026,AJ01,Auto
C10005891,30-May-25,1-Jun-25,NY,New York,Closed,10621,0.119999997,AJ01,Auto
C10006029,17-Mar-25,20-Mar-25,NY,New York,Closed,8609,0.600000024,AJ01,Auto
C10006620,29-Mar-25,1-Apr-25,NY,New York,Closed,6544,0.870000005,AJ01,Auto
C10006704,13-May-25,16-May-25,NY,New York,Closed,5758,0.140000001,AJ01,Auto
C10007014,8-Jun-25,11-Jun-25,NY,New York,Closed,2637,0.680000007,AJ01,Auto
C10007091,28-Mar-25,30-Mar-25,NY,New York,Closed,6195,0.079999998,AJ01,Auto
C10007113,5-May-25,8-May-25,NY,New York,Closed,10355,0.800000012,AJ01,Auto
C10007373,23-Jun-25,25-Jun-25,NY,New York,Closed,2668,0.449999988,AJ01,Auto
C10007711,31-Jan-25,2-Feb-25,NY,New York,Closed,1859,0.109999999,AJ01,Auto
C10008107,28-Apr-25,29-Apr-25,NY,New York,Closed,8402,0.370000005,AJ01,Auto
C10008122,10-Apr-25,12-Apr-25,NY,New York,Closed,4642,0.090000004,AJ01,Auto
C10008168,12-Feb-25,15-Feb-25,NY,New York,Closed,7651,0.829999983,AJ01,Auto
C10008325,23-Jan-25,26-Jan-25,NY,New York,Closed,8103,0.99000001,AJ01,Auto
C10008889,3-Apr-25,4-Apr-25,NY,New York,Closed,11157,0.479999989,AJ01,Auto
C10009000,8-Jan-25,9-Jan-25,NY,New York,Closed,11606,0.579999983,AJ01,Auto
C10009188,5-May-25,5-May-25,NY,New York,Closed,9702,0.209999993,AJ01,Auto
C10009426,30-Apr-25,3-May-25,NY,New York,Closed,7533,0.050000001,AJ01,Auto
C10009698,18-Feb-25,19-Feb-25,NY,New York,Closed,10627,0.07,AJ01,Auto
C10009774,19-May-25,20-May-25,NY,New York,Closed,9368,0.239999995,AJ01,Auto
C10010006,9-Jun-25,12-Jun-25,NY,New York,Closed,11287,0.620000005,AJ01,Auto
C10010275,12-Jun-25,12-Jun-25,NY,New York,Closed,6082,0.939999998,AJ01,Auto
C10010741,19-Apr-25,22-Apr-25,NY,New York,Closed,7329,0.109999999,AJ01,Auto
C10011011,25-Jun-25,28-Jun-25,NY,New York,Closed,3420,0.959999979,AJ01,Auto
C10011164,13-Apr-25,16-Apr-25,NY,New York,Closed,9076,0.159999996,AJ01,Auto
C10011773,24-May-25,26-May-25,NY,New York,Closed,11959,0.340000004,AJ01,Auto
C10012066,22-Apr-25,23-Apr-25,NY,New York,Closed,5249,0.680000007,AJ01,Auto
C10013431,14-May-25,15-May-25,NY,New York,Closed,1697,0.709999979,AJ01,Auto
C10013642,21-May-25,24-May-25,NY,New York,Closed,6993,0.75999999,AJ01,Auto
C10013902,11-May-25,11-May-25,NY,New York,Closed,6533,0.790000021,AJ01,Auto
C10014332,3-Jun-25,4-Jun-25,NY,New York,Closed,10440,0.49000001,AJ01,Auto
C10014591,10-Feb-25,13-Feb-25,NY,New York,Closed,2951,0.50999999,AJ01,Auto
C10014624,19-May-25,21-May-25,NY,New York,Closed,11555,0.189999998,AJ01,Auto
C10014780,17-May-25,18-May-25,NY,New York,Closed,2032,0.460000008,AJ01,Auto
C10014946,20-May-25,23-May-25,NY,New York,Closed,4094,0.560000002,AJ01,Auto
C10015294,10-Mar-25,12-Mar-25,NY,New York,Closed,3885,0.529999971,AJ01,Auto
C10015332,8-Apr-25,11-Apr-25,NY,New York,Closed,3671,0.409999996,AJ01,Auto
C10015848,30-Apr-25,2-May-25,NY,New York,Closed,6358,0.200000003,AJ01,Auto
C10016098,17-Jun-25,20-Jun-25,NY,New York,Closed,2700,0.589999974,AJ01,Auto
C10017009,1-Feb-25,1-Feb-25,NY,New York,Closed,3925,0.029999999,AJ01,Auto
C10017288,17-Jun-25,17-Jun-25,NY,New York,Closed,7992,0.340000004,AJ01,Auto
C10017890,14-Jan-25,17-Jan-25,NY,New York,Closed,11967,0.109999999,AJ01,Auto
C10017900,4-Jan-25,7-Jan-25,NY,New York,Closed,7826,0.610000014,AJ01,Auto
C10018211,24-Jan-25,24-Jan-25,NY,New York,Closed,3162,0.25999999,AJ01,Auto
C10018266,30-Jun-25,30-Jun-25,NY,New York,Closed,8605,0.949999988,AJ01,Auto
C10018275,1-Jun-25,4-Jun-25,NY,New York,Closed,11184,0.74000001,AJ01,Auto
C10018473,2-May-25,2-May-25,NY,New York,Closed,3016,0.920000017,AJ01,Auto
C10018786,7-Jun-25,10-Jun-25,NY,New York,Closed,8532,0.779999971,AJ01,Auto
C10018795,23-Apr-25,23-Apr-25,NY,New York,Closed,5998,0.319999993,AJ01,Auto
C10018797,10-Mar-25,10-Mar-25,NY,New York,Closed,8026,0.159999996,AJ01,Auto
C10018900,22-Apr-25,23-Apr-25,NY,New York,Closed,6631,0.660000026,AJ01,Auto
C10019051,21-Mar-25,21-Mar-25,NY,New York,Closed,7127,0.920000017,AJ01,Auto
C10019225,25-Jun-25,27-Jun-25,NY,New York,Closed,10765,0.050000001,AJ01,Auto
C10000131,20-Feb-25,20-Feb-25,NY,New York,Closed,8450,0.300000012,AJ02,Auto
C10000713,2-Mar-25,4-Mar-25,NY,New York,Closed,6658,0.349999994,AJ02,Auto
C10000995,22-Jun-25,22-Jun-25,NY,New York,Closed,4199,0.699999988,AJ02,Auto
C10001001,19-Feb-25,19-Feb-25,NY,New York,Closed,9990,0.889999986,AJ02,Auto
C10001049,26-Jun-25,27-Jun-25,NY,New York,Closed,1959,0.479999989,AJ02,Auto
C10001166,7-May-25,9-May-25,NY,New York,Closed,9514,0.449999988,AJ02,Auto
C10001389,9-Jan-25,9-Jan-25,NY,New York,Closed,2858,0.300000012,AJ02,Auto
C10001658,18-May-25,19-May-25,NY,New York,Closed,2219,0.239999995,AJ02,Auto
C10001716,5-May-25,6-May-25,NY,New York,Closed,2377,0.159999996,AJ02,Auto
C10001998,30-Jun-25,3-Jul-25,NY,New York,Closed,11752,0.899999976,AJ02,Auto
C10002012,27-Jun-25,28-Jun-25,NY,New York,Closed,11293,0.529999971,AJ02,Auto
C10002101,22-Apr-25,22-Apr-25,NY,New York,Closed,10679,0.699999988,AJ02,Auto
C10002153,3-Mar-25,5-Mar-25,NY,New York,Closed,9341,0.959999979,AJ02,Auto
C10002668,10-Jan-25,12-Jan-25,NY,New York,Closed,2957,0.170000002,AJ02,Auto
C10002724,30-Mar-25,31-Mar-25,NY,New York,Closed,8919,0.449999988,AJ02,Auto
C10002815,31-Mar-25,31-Mar-25,NY,New York,Closed,2129,0.330000013,AJ02,Auto
C10002851,28-May-25,30-May-25,NY,New York,Closed,3464,0.319999993,AJ02,Auto
C10003341,25-Jan-25,28-Jan-25,NY,New York,Closed,10453,0.310000002,AJ02,Auto
C10003801,3-May-25,3-May-25,NY,New York,Closed,7982,0.74000001,AJ02,Auto
C10004669,27-Jan-25,27-Jan-25,NY,New York,Closed,7324,0.949999988,AJ02,Auto
C10004788,12-Feb-25,12-Feb-25,NY,New York,Closed,10205,0.180000007,AJ02,Auto
C10004892,2-Jun-25,3-Jun-25,NY,New York,Closed,2216,0.400000006,AJ02,Auto
C10005678,25-Apr-25,26-Apr-25,NY,New York,Closed,3999,0.5,AJ02,Auto
C10005796,26-Jan-25,29-Jan-25,NY,New York,Closed,9864,0.620000005,AJ02,Auto
C10006280,28-May-25,28-May-25,NY,New York,Closed,5524,0.25,AJ02,Auto
C10006300,4-Mar-25,4-Mar-25,NY,New York,Closed,10853,0.409999996,AJ02,Auto
C10006329,12-Feb-25,15-Feb-25,NY,New York,Closed,3056,0.129999995,AJ02,Auto
C10006716,22-Feb-25,22-Feb-25,NY,New York,Closed,10632,0.02,AJ02,Auto
C10007105,16-Apr-25,18-Apr-25,NY,New York,Closed,10931,0.289999992,AJ02,Auto
C10008367,11-Apr-25,11-Apr-25,NY,New York,Closed,7718,0.930000007,AJ02,Auto
C10008573,5-May-25,7-May-25,NY,New York,Closed,4822,0.74000001,AJ02,Auto
C10009092,15-Apr-25,17-Apr-25,NY,New York,Closed,4832,0.379999995,AJ02,Auto
C10009273,11-Jun-25,11-Jun-25,NY,New York,Closed,3491,0.360000014,AJ02,Auto
C10009324,15-Jan-25,15-Jan-25,NY,New York,Closed,4777,0.129999995,AJ02,Auto
C10009488,20-May-25,21-May-25,NY,New York,Closed,6631,0.239999995,AJ02,Auto
C10009517,17-Mar-25,17-Mar-25,NY,New York,Closed,10777,0.409999996,AJ02,Auto
C10009845,28-Apr-25,29-Apr-25,NY,New York,Closed,2221,0.109999999,AJ02,Auto
C10010333,16-May-25,17-May-25,NY,New York,Closed,5056,0.680000007,AJ02,Auto
C10010536,30-Apr-25,30-Apr-25,NY,New York,Closed,2074,0.430000007,AJ02,Auto
C10010987,29-Jun-25,29-Jun-25,NY,New York,Closed,11244,0.879999995,AJ02,Auto
