VehicleID,ClaimID,VehicleType,DamageSeverity,PartsCost,LaborHours,LaborCost,RepairDays,TotalLoss
V10017534,C10017534,Truck,Low,844,24,2016,14,FALSE
V10018127,C10018127,Truck,Low,1234,27,1998,14,FALSE
V10018527,C10018527,Truck,Low,3378,22,1408,14,FALSE
V10018939,C10018939,Truck,Low,4130,27,3213,14,FALSE
V10018956,C10018956,Truck,Low,5629,27,2295,14,FALSE
V10019076,C10019076,Truck,Low,1081,37,3478,14,FALSE
V10019181,C10019181,Truck,Low,4154,40,2880,14,FALSE
V10019234,C10019234,Truck,Low,3692,14,1386,14,FALSE
V10019276,C10019276,Truck,Low,4030,33,1980,14,FALSE
V10019632,C10019632,Truck,Low,2163,29,2117,14,FALSE
V10019635,C10019635,Truck,Low,1445,21,1386,14,FALSE
V10000063,C10000063,Truck,Low,3555,21,1281,19,FALSE
V10000235,C10000235,Truck,Low,4823,22,2024,19,FALSE
V10000243,C10000243,Truck,Low,4064,30,3120,19,FALSE
V10000433,C10000433,Truck,Low,5097,14,1246,19,FALSE
V10000472,C10000472,Truck,Low,2681,24,1944,19,FALSE
V10000778,C10000778,Truck,Low,4016,10,790,19,FALSE
V10001028,C10001028,Truck,Low,5778,27,1998,19,FALSE
V10001482,C10001482,Truck,Low,4660,17,1122,19,FALSE
V10001600,C10001600,Truck,Low,3021,32,2432,19,FALSE
V10002334,C10002334,Truck,Low,2691,18,1170,19,FALSE
V10002445,C10002445,Truck,Low,4775,26,2938,19,FALSE
V10002493,C10002493,Truck,Low,3355,20,1500,19,FALSE
V10002515,C10002515,Truck,Low,4729,14,1554,19,FALSE
V10002694,C10002694,Truck,Low,1313,19,1938,19,FALSE
V10002845,C10002845,Truck,Low,4850,26,2704,19,FALSE
V10002955,C10002955,Truck,Low,5025,31,2666,19,FALSE
V10003033,C10003033,Truck,Low,3001,6,474,19,FALSE
V10003191,C10003191,Truck,Low,1037,12,1044,19,FALSE
V10003257,C10003257,Truck,Low,2065,39,3549,19,FALSE
V10003282,C10003282,Truck,Low,1923,29,3045,19,FALSE
V10003449,C10003449,Truck,Low,4076,24,2664,19,FALSE
V10003494,C10003494,Truck,Low,2044,13,1144,19,FALSE
V10003519,C10003519,Truck,Low,4903,27,2754,19,FALSE
V10003539,C10003539,Truck,Low,2652,39,3978,19,FALSE
V10003707,C10003707,Truck,Low,5188,22,1672,19,FALSE
V10003752,C10003752,Truck,Low,3497,19,1406,19,FALSE
V10003794,C10003794,Truck,Low,5100,34,2652,19,FALSE
V10004198,C10004198,Truck,Low,1116,27,2025,19,FALSE
V10004529,C10004529,Truck,Low,3024,39,4173,19,FALSE
V10004563,C10004563,Truck,Low,3605,10,1120,19,FALSE
V10004640,C10004640,Truck,Low,5749,31,1891,19,FALSE
V10004686,C10004686,Truck,Low,4253,18,1314,19,FALSE
V10005148,C10005148,Truck,Low,667,34,3400,19,FALSE
V10005281,C10005281,Truck,Low,3622,38,3990,19,FALSE
V10005655,C10005655,Truck,Low,4073,16,1568,19,FALSE
V10005803,C10005803,Truck,Low,5036,25,2350,19,FALSE
V10005896,C10005896,Truck,Low,1556,27,2619,19,FALSE
V10005904,C10005904,Truck,Low,1025,16,1232,19,FALSE
V10006111,C10006111,Truck,Low,4729,16,1632,19,FALSE
V10006131,C10006131,Truck,Low,3847,34,2176,19,FALSE
V10006399,C10006399,Truck,Low,3023,23,1932,19,FALSE
V10007138,C10007138,Truck,Low,2463,25,1625,19,FALSE
V10007413,C10007413,Truck,Low,3266,30,3510,19,FALSE
V10007968,C10007968,Truck,Low,2311,24,2256,19,FALSE
V10008630,C10008630,Truck,Low,4922,14,1330,19,FALSE
V10008692,C10008692,Truck,Low,2310,22,2002,19,FALSE
V10008903,C10008903,Truck,Low,1634,9,783,19,FALSE
V10008955,C10008955,Truck,Low,3781,22,1760,19,FALSE
V10009042,C10009042,Truck,Low,3645,25,2925,19,FALSE
V10009645,C10009645,Truck,Low,1461,24,2304,19,FALSE
V10009665,C10009665,Truck,Low,1601,37,2812,19,FALSE
V10009801,C10009801,Truck,Low,3792,6,414,19,FALSE
V10009880,C10009880,Truck,Low,1899,28,3108,19,FALSE
V10010347,C10010347,Truck,Low,3931,7,581,19,FALSE
V10010424,C10010424,Truck,Low,2565,40,4600,19,FALSE
V10010581,C10010581,Truck,Low,2806,31,3348,19,FALSE
V10010816,C10010816,Truck,Low,1522,13,871,19,FALSE
V10011002,C10011002,Truck,Low,4398,12,948,19,FALSE
V10011211,C10011211,Truck,Low,1314,20,2300,19,FALSE
V10012135,C10012135,Truck,Low,1208,7,546,19,FALSE
V10012179,C10012179,Truck,Low,3695,16,1696,19,FALSE
V10012278,C10012278,Truck,Low,1385,13,1287,19,FALSE
V10012875,C10012875,Truck,Low,4927,12,1116,19,FALSE
V10013019,C10013019,Truck,Low,4629,11,1056,19,FALSE
V10013030,C10013030,Truck,Low,1075,7,497,19,FALSE
V10013289,C10013289,Truck,Low,1661,25,2375,19,FALSE
V10013387,C10013387,Truck,Low,3946,40,3680,19,FALSE
V10013426,C10013426,Truck,Low,2926,8,696,19,FALSE
V10013433,C10013433,Truck,Low,867,17,1428,19,FALSE
V10013441,C10013441,Truck,Low,2830,13,1105,19,FALSE
V10013552,C10013552,Truck,Low,3664,29,2871,19,FALSE
V10013697,C10013697,Truck,Low,985,31,2728,19,FALSE
V10013869,C10013869,Truck,Low,2814,18,1314,19,FALSE
V10014141,C10014141,Truck,Low,3653,36,3024,19,FALSE
V10014232,C10014232,Truck,Low,701,21,1827,19,FALSE
V10014260,C10014260,Truck,Low,4679,13,1053,19,FALSE
V10014525,C10014525,Truck,Low,5419,5,345,19,FALSE
V10014691,C10014691,Truck,Low,2850,6,444,19,FALSE
V10015278,C10015278,Truck,Low,3474,17,1326,19,FALSE
V10015653,C10015653,Truck,Low,1340,17,1938,19,FALSE
V10015790,C10015790,Truck,Low,5646,7,546,19,FALSE
V10016306,C10016306,Truck,Low,784,37,3330,19,FALSE
V10016588,C10016588,Truck,Low,1908,26,1950,19,FALSE
V10016826,C10016826,Truck,Low,4802,14,1176,19,FALSE
V10017012,C10017012,Truck,Low,2819,22,2530,19,FALSE
V10017275,C10017275,Truck,Low,3675,13,1183,19,FALSE
V10017331,C10017331,Truck,Low,657,28,2716,19,FALSE
V10017739,C10017739,Truck,Low,4699,33,2904,19,FALSE
V10017883,C10017883,Truck,Low,692,38,3344,19,FALSE
V10018027,C10018027,Truck,Low,5342,7,609,19,FALSE
V10018048,C10018048,Truck,Low,3084,34,3910,19,FALSE
V10018318,C10018318,Truck,Low,2768,13,897,19,FALSE
V10018415,C10018415,Truck,Low,5293,19,1729,19,FALSE
V10018684,C10018684,Truck,Low,4223,8,848,19,FALSE
V10018840,C10018840,Truck,Low,4594,13,1131,19,FALSE
V10019397,C10019397,Truck,Low,5974,17,1734,19,FALSE
V10019550,C10019550,Truck,Low,4651,22,1320,19,FALSE
V10019697,C10019697,Truck,Low,809,20,1820,19,FALSE
V10019953,C10019953,Truck,Low,3336,34,2380,19,FALSE
V10000020,C10000020,Truck,Low,819,39,4524,4,FALSE
V10000097,C10000097,Truck,Low,2350,31,2573,4,FALSE
V10000114,C10000114,Truck,Low,4285,9,729,4,FALSE
V10000171,C10000171,Truck,Low,2460,13,1443,4,FALSE
V10000306,C10000306,Truck,Low,5904,19,1786,4,FALSE
V10000334,C10000334,Truck,Low,1513,10,600,4,FALSE
V10000894,C10000894,Truck,Low,3085,35,2415,4,FALSE
V10001043,C10001043,Truck,Low,889,26,3042,4,FALSE
V10001066,C10001066,Truck,Low,2228,27,2079,4,FALSE
V10001217,C10001217,Truck,Low,2753,9,711,4,FALSE
V10001326,C10001326,Truck,Low,4893,19,1558,4,FALSE
V10001348,C10001348,Truck,Low,2971,23,1587,4,FALSE
V10001582,C10001582,Truck,Low,3108,25,2675,4,FALSE
V10001781,C10001781,Truck,Low,1118,13,1339,4,FALSE
V10001913,C10001913,Truck,Low,2130,29,3161,4,FALSE
V10001926,C10001926,Truck,Low,4890,11,990,4,FALSE
V10002083,C10002083,Truck,Low,3831,10,610,4,FALSE
V10002576,C10002576,Truck,Low,3453,30,2040,4,FALSE
V10002755,C10002755,Truck,Low,610,15,975,4,FALSE
V10002839,C10002839,Truck,Low,5007,18,1278,4,FALSE
V10002939,C10002939,Truck,Low,3405,20,2160,4,FALSE
V10003027,C10003027,Truck,Low,3921,24,2424,4,FALSE
V10003373,C10003373,Truck,Low,2148,38,3192,4,FALSE
V10003735,C10003735,Truck,Low,2127,15,1080,4,FALSE
V10003747,C10003747,Truck,Low,4163,15,1635,4,FALSE
V10003857,C10003857,Truck,Low,889,34,2108,4,FALSE
V10004338,C10004338,Truck,Low,2434,20,1660,4,FALSE
V10004340,C10004340,Truck,Low,708,40,3280,4,FALSE
V10004429,C10004429,Truck,Low,2598,23,1633,4,FALSE
V10004585,C10004585,Truck,Low,5089,16,1296,4,FALSE
V10004826,C10004826,Truck,Low,1864,25,2275,4,FALSE
V10005081,C10005081,Truck,Low,825,15,1605,4,FALSE
V10005563,C10005563,Truck,Low,1054,29,3103,4,FALSE
V10005888,C10005888,Truck,Low,5325,33,2541,4,FALSE
V10006497,C10006497,Truck,Low,562,16,1024,4,FALSE
V10006638,C10006638,Truck,Low,2050,21,2121,4,FALSE
V10006727,C10006727,Truck,Low,1727,11,1122,4,FALSE
V10007084,C10007084,Truck,Low,582,35,2835,4,FALSE
V10007573,C10007573,Truck,Low,4347,13,1105,4,FALSE
V10007576,C10007576,Truck,Low,1660,27,3078,4,FALSE
V10007591,C10007591,Truck,Low,3481,38,3876,4,FALSE
V10007763,C10007763,Truck,Low,513,11,1023,4,FALSE
V10007944,C10007944,Truck,Low,5945,25,1875,4,FALSE
V10008051,C10008051,Truck,Low,2308,39,2496,4,FALSE
V10008097,C10008097,Truck,Low,3544,40,3400,4,FALSE
V10008111,C10008111,Truck,Low,2165,31,3565,4,FALSE
V10008765,C10008765,Truck,Low,5371,25,1875,4,FALSE
V10008915,C10008915,Truck,Low,831,24,2496,4,FALSE
V10008958,C10008958,Truck,Low,2215,23,2484,4,FALSE
V10008960,C10008960,Truck,Low,5393,12,1104,4,FALSE
V10009300,C10009300,Truck,Low,4210,21,1785,4,FALSE
V10009897,C10009897,Truck,Low,5457,20,2260,4,FALSE
V10009927,C10009927,Truck,Low,1949,35,3815,4,FALSE
V10010557,C10010557,Truck,Low,1290,12,924,4,FALSE
V10010734,C10010734,Truck,Low,1568,16,1408,4,FALSE
V10011234,C10011234,Truck,Low,1845,37,3219,4,FALSE
V10011471,C10011471,Truck,Low,2534,31,3193,4,FALSE
V10011894,C10011894,Truck,Low,2529,36,2664,4,FALSE
V10011950,C10011950,Truck,Low,903,38,2812,4,FALSE
V10011977,C10011977,Truck,Low,5863,18,1638,4,FALSE
V10012113,C10012113,Truck,Low,983,8,920,4,FALSE
V10012371,C10012371,Truck,Low,2572,39,4056,4,FALSE
V10012375,C10012375,Truck,Low,3029,5,455,4,FALSE
V10012583,C10012583,Truck,Low,4789,8,912,4,FALSE
V10012741,C10012741,Truck,Low,3999,16,1056,4,FALSE
V10012900,C10012900,Truck,Low,2808,20,2020,4,FALSE
V10013066,C10013066,Truck,Low,2190,16,1152,4,FALSE
V10013381,C10013381,Truck,Low,4124,33,3201,4,FALSE
V10013408,C10013408,Truck,Low,2823,21,1281,4,FALSE
V10014186,C10014186,Truck,Low,2749,18,1242,4,FALSE
V10014254,C10014254,Truck,Low,1292,6,624,4,FALSE
V10014559,C10014559,Truck,Low,3013,19,1520,4,FALSE
V10014657,C10014657,Truck,Low,2145,28,3024,4,FALSE
V10014800,C10014800,Truck,Low,1612,40,2640,4,FALSE
V10014963,C10014963,Truck,Low,2241,7,812,4,FALSE
V10015291,C10015291,Truck,Low,4132,13,1248,4,FALSE
V10015449,C10015449,Truck,Low,2405,14,966,4,FALSE
V10015487,C10015487,Truck,Low,4479,29,3190,4,FALSE
V10016062,C10016062,Truck,Low,2616,15,1140,4,FALSE
V10016301,C10016301,Truck,Low,3264,26,2808,4,FALSE
V10016346,C10016346,Truck,Low,2407,26,1976,4,FALSE
V10017093,C10017093,Truck,Low,4530,14,1246,4,FALSE
V10017216,C10017216,Truck,Low,4839,28,2772,4,FALSE
V10017467,C10017467,Truck,Low,1131,24,2280,4,FALSE
V10017566,C10017566,Truck,Low,3538,35,3535,4,FALSE
V10017623,C10017623,Truck,Low,2374,23,1978,4,FALSE
V10017802,C10017802,Truck,Low,2989,27,2079,4,FALSE
V10018355,C10018355,Truck,Low,4492,34,2210,4,FALSE
V10018572,C10018572,Truck,Low,4003,29,2813,4,FALSE
V10018914,C10018914,Truck,Low,1892,7,665,4,FALSE
V10019154,C10019154,Truck,Low,687,7,525,4,FALSE
V10019255,C10019255,Truck,Low,4190,14,1680,4,FALSE
V10019354,C10019354,Truck,Low,1052,27,3051,4,FALSE
V10000035,C10000035,Truck,Low,1756,36,3528,3,FALSE
V10000094,C10000094,Truck,Low,2675,32,2912,3,FALSE
V10000181,C10000181,Truck,Low,1746,31,3348,3,FALSE
V10000595,C10000595,Truck,Low,2100,12,1440,3,FALSE
V10000640,C10000640,Truck,Low,2233,6,570,3,FALSE
V10000665,C10000665,Truck,Low,1724,34,2992,3,FALSE
V10000809,C10000809,Truck,Low,3121,40,4560,3,FALSE
V10000854,C10000854,Truck,Low,3124,25,1925,3,FALSE
V10001161,C10001161,Truck,Low,4448,9,837,3,FALSE
V10001232,C10001232,Truck,Low,1863,37,2405,3,FALSE
V10001407,C10001407,Truck,Low,760,30,2520,3,FALSE
V10001585,C10001585,Truck,Low,2789,18,1944,3,FALSE
V10001625,C10001625,Truck,Low,894,20,1820,3,FALSE
V10001885,C10001885,Truck,Low,633,24,1608,3,FALSE
V10002044,C10002044,Truck,Low,1951,17,1479,3,FALSE
V10002150,C10002150,Truck,Low,1542,12,900,3,FALSE
V10002156,C10002156,Truck,Low,4388,40,2520,3,FALSE
V10002452,C10002452,Truck,Low,3273,12,936,3,FALSE
V10002552,C10002552,Truck,Low,3696,40,3760,3,FALSE
V10002815,C10002815,Truck,Low,5315,22,2398,3,FALSE
V10003064,C10003064,Truck,Low,3365,21,1386,3,FALSE
V10003434,C10003434,Truck,Low,1577,22,1562,3,FALSE
V10003586,C10003586,Truck,Low,4768,40,2760,3,FALSE
V10003603,C10003603,Truck,Low,5776,24,1848,3,FALSE
V10004089,C10004089,Truck,Low,1045,10,1010,3,FALSE
V10004718,C10004718,Truck,Low,4929,28,1708,3,FALSE
V10005106,C10005106,Truck,Low,2576,34,3604,3,FALSE
V10005171,C10005171,Truck,Low,1073,15,1140,3,FALSE
V10005220,C10005220,Truck,Low,4568,22,1430,3,FALSE
V10005465,C10005465,Truck,Low,1269,17,1598,3,FALSE
V10005973,C10005973,Truck,Low,2902,13,1560,3,FALSE
V10006453,C10006453,Truck,Low,3704,7,763,3,FALSE
V10006493,C10006493,Truck,Low,5290,23,2415,3,FALSE
V10006520,C10006520,Truck,Low,2215,32,2816,3,FALSE
V10007134,C10007134,Truck,Low,2214,40,2560,3,FALSE
V10007135,C10007135,Truck,Low,4063,20,1720,3,FALSE
V10007260,C10007260,Truck,Low,4201,9,720,3,FALSE
V10007324,C10007324,Truck,Low,2224,5,490,3,FALSE
V10007488,C10007488,Truck,Low,4286,24,2736,3,FALSE
V10007942,C10007942,Truck,Low,1641,13,897,3,FALSE
V10008223,C10008223,Truck,Low,1022,21,1407,3,FALSE
V10008374,C10008374,Truck,Low,1792,37,2627,3,FALSE
V10008470,C10008470,Truck,Low,3266,40,3880,3,FALSE
V10008554,C10008554,Truck,Low,4145,19,1900,3,FALSE
V10008723,C10008723,Truck,Low,2751,28,2492,3,FALSE
V10008899,C10008899,Truck,Low,3699,36,3240,3,FALSE
V10009051,C10009051,Truck,Low,3501,31,2852,3,FALSE
V10009072,C10009072,Truck,Low,4132,38,2774,3,FALSE
V10009193,C10009193,Truck,Low,526,27,3186,3,FALSE
V10009234,C10009234,Truck,Low,531,15,1365,3,FALSE
V10009276,C10009276,Truck,Low,1614,12,1428,3,FALSE
V10009305,C10009305,Truck,Low,5084,35,2205,3,FALSE
V10009436,C10009436,Truck,Low,2393,33,2541,3,FALSE
V10009541,C10009541,Truck,Low,4781,18,1134,3,FALSE
V10011044,C10011044,Truck,Low,4752,27,3240,3,FALSE
V10011195,C10011195,Truck,Low,3355,33,2376,3,FALSE
V10011266,C10011266,Truck,Low,2271,7,833,3,FALSE
V10011404,C10011404,Truck,Low,3128,20,1320,3,FALSE
V10011499,C10011499,Truck,Low,4245,12,1368,3,FALSE
V10011598,C10011598,Truck,Low,4181,10,630,3,FALSE
V10011621,C10011621,Truck,Low,1917,17,1921,3,FALSE
V10011762,C10011762,Truck,Low,2099,13,871,3,FALSE
V10012734,C10012734,Truck,Low,2070,21,1449,3,FALSE
V10012886,C10012886,Truck,Low,3841,33,2244,3,FALSE
V10012930,C10012930,Truck,Low,1341,29,1740,3,FALSE
V10013067,C10013067,Truck,Low,631,22,2640,3,FALSE
V10013077,C10013077,Truck,Low,4543,23,1518,3,FALSE
V10013115,C10013115,Truck,Low,1958,14,854,3,FALSE
V10013239,C10013239,Truck,Low,4908,9,918,3,FALSE
V10013329,C10013329,Truck,Low,5729,12,768,3,FALSE
V10013874,C10013874,Truck,Low,3926,35,2590,3,FALSE
V10015157,C10015157,Truck,Low,980,11,1221,3,FALSE
V10015315,C10015315,Truck,Low,1075,36,3168,3,FALSE
V10015590,C10015590,Truck,Low,1699,34,2584,3,FALSE
V10015911,C10015911,Truck,Low,2296,40,3280,3,FALSE
V10015995,C10015995,Truck,Low,1383,28,2492,3,FALSE
V10016077,C10016077,Truck,Low,3388,8,512,3,FALSE
V10016296,C10016296,Truck,Low,503,18,1458,3,FALSE
V10016721,C10016721,Truck,Low,725,15,1365,3,FALSE
V10016867,C10016867,Truck,Low,2161,18,1836,3,FALSE
V10016877,C10016877,Truck,Low,3983,19,1634,3,FALSE
V10016992,C10016992,Truck,Low,2607,20,1980,3,FALSE
V10017079,C10017079,Truck,Low,3513,7,763,3,FALSE
V10017288,C10017288,Truck,Low,5555,21,1722,3,FALSE
V10017550,C10017550,Truck,Low,4484,23,1472,3,FALSE
V10017841,C10017841,Truck,Low,2060,40,2600,3,FALSE
V10017876,C10017876,Truck,Low,4178,6,648,3,FALSE
V10018308,C10018308,Truck,Low,813,16,1536,3,FALSE
V10018649,C10018649,Truck,Low,4201,30,2490,3,FALSE
V10018739,C10018739,Truck,Low,1542,26,2210,3,FALSE
V10019187,C10019187,Truck,Low,2755,36,4140,3,FALSE
V10019496,C10019496,Truck,Low,3747,6,468,3,FALSE
V10019584,C10019584,Truck,Low,2461,16,1536,3,FALSE
V10000069,C10000069,Truck,Low,3913,26,3094,5,FALSE
V10000201,C10000201,Truck,Low,5038,34,2074,5,FALSE
V10000785,C10000785,Truck,Low,2191,6,522,5,FALSE
V10000909,C10000909,Truck,Low,1827,16,1584,5,FALSE
V10001070,C10001070,Truck,Low,4878,34,2244,5,FALSE
V10001111,C10001111,Truck,Low,5124,16,1792,5,FALSE
V10001163,C10001163,Truck,Low,1308,40,4520,5,FALSE
V10001519,C10001519,Truck,Low,3661,25,2775,5,FALSE
V10001893,C10001893,Truck,Low,3356,10,940,5,FALSE
V10002306,C10002306,Truck,Low,1508,17,1564,5,FALSE
V10002474,C10002474,Truck,Low,3183,19,1368,5,FALSE
V10002596,C10002596,Truck,Low,4936,26,2002,5,FALSE
V10002655,C10002655,Truck,Low,1851,18,2016,5,FALSE
V10002699,C10002699,Truck,Low,4797,27,1863,5,FALSE
V10003301,C10003301,Truck,Low,4900,35,2100,5,FALSE
V10003741,C10003741,Truck,Low,1808,29,2813,5,FALSE
V10003852,C10003852,Truck,Low,2457,32,3392,5,FALSE
V10003912,C10003912,Truck,Low,916,28,1820,5,FALSE
V10003937,C10003937,Truck,Low,1882,11,693,5,FALSE
V10004142,C10004142,Truck,Low,2003,30,2550,5,FALSE
V10004428,C10004428,Truck,Low,2234,21,1932,5,FALSE
V10004519,C10004519,Truck,Low,4790,30,2100,5,FALSE
V10004587,C10004587,Truck,Low,3055,40,2600,5,FALSE
V10004662,C10004662,Truck,Low,4126,36,2340,5,FALSE
V10004756,C10004756,Truck,Low,1922,14,910,5,FALSE
V10004761,C10004761,Truck,Low,903,5,340,5,FALSE
V10004795,C10004795,Truck,Low,4305,26,1716,5,FALSE
V10004810,C10004810,Truck,Low,2438,9,630,5,FALSE
V10004987,C10004987,Truck,Low,5764,11,715,5,FALSE
V10005051,C10005051,Truck,Low,3063,9,1071,5,FALSE
V10005207,C10005207,Truck,Low,1482,9,918,5,FALSE
V10005266,C10005266,Truck,Low,3827,27,1890,5,FALSE
V10006195,C10006195,Truck,Low,4624,13,1508,5,FALSE
V10006548,C10006548,Truck,Low,3183,34,2346,5,FALSE
V10006552,C10006552,Truck,Low,5036,8,736,5,FALSE
V10006633,C10006633,Truck,Low,5117,6,504,5,FALSE
V10006669,C10006669,Truck,Low,1088,26,1638,5,FALSE
V10006991,C10006991,Truck,Low,2586,11,825,5,FALSE
V10007653,C10007653,Truck,Low,3815,34,2346,5,FALSE
V10007700,C10007700,Truck,Low,4409,8,552,5,FALSE
V10008346,C10008346,Truck,Low,5216,22,2530,5,FALSE
V10008658,C10008658,Truck,Low,1734,16,1600,5,FALSE
V10008814,C10008814,Truck,Low,3415,36,3528,5,FALSE
V10009094,C10009094,Truck,Low,3034,20,2180,5,FALSE
V10009163,C10009163,Truck,Low,1404,27,2349,5,FALSE
V10009470,C10009470,Truck,Low,5556,22,2354,5,FALSE
V10009512,C10009512,Truck,Low,2886,23,2438,5,FALSE
V10010009,C10010009,Truck,Low,2548,18,1800,5,FALSE
V10010136,C10010136,Truck,Low,1065,19,1273,5,FALSE
V10010150,C10010150,Truck,Low,2406,31,1984,5,FALSE
V10010297,C10010297,Truck,Low,4923,23,2622,5,FALSE
V10010508,C10010508,Truck,Low,2398,5,590,5,FALSE
V10010664,C10010664,Truck,Low,4493,12,1164,5,FALSE
V10010742,C10010742,Truck,Low,5032,36,2592,5,FALSE
V10010745,C10010745,Truck,Low,3166,19,2242,5,FALSE
V10010848,C10010848,Truck,Low,2129,11,803,5,FALSE
V10011208,C10011208,Truck,Low,5919,5,490,5,FALSE
V10011299,C10011299,Truck,Low,3280,33,3069,5,FALSE
V10011615,C10011615,Truck,Low,2496,14,1190,5,FALSE
V10011896,C10011896,Truck,Low,4897,30,2100,5,FALSE
V10011903,C10011903,Truck,Low,3550,10,630,5,FALSE
V10012239,C10012239,Truck,Low,3922,27,3024,5,FALSE
V10013026,C10013026,Truck,Low,4025,10,950,5,FALSE
V10013114,C10013114,Truck,Low,3717,31,2883,5,FALSE
V10013300,C10013300,Truck,Low,1041,6,642,5,FALSE
V10013902,C10013902,Truck,Low,1362,7,441,5,FALSE
V10013979,C10013979,Truck,Low,2911,35,2835,5,FALSE
V10014459,C10014459,Truck,Low,571,15,1575,5,FALSE
V10014489,C10014489,Truck,Low,2979,10,970,5,FALSE
V10014644,C10014644,Truck,Low,893,36,2700,5,FALSE
V10014674,C10014674,Truck,Low,2505,14,1638,5,FALSE
V10014839,C10014839,Truck,Low,3102,27,2079,5,FALSE
V10014905,C10014905,Truck,Low,867,13,1131,5,FALSE
V10014928,C10014928,Truck,Low,1616,13,1092,5,FALSE
V10015226,C10015226,Truck,Low,1941,22,2332,5,FALSE
V10015402,C10015402,Truck,Low,1508,31,2542,5,FALSE
V10016011,C10016011,Truck,Low,3515,31,3379,5,FALSE
V10016367,C10016367,Truck,Low,1339,20,1720,5,FALSE
V10016776,C10016776,Truck,Low,691,18,1602,5,FALSE
V10016969,C10016969,Truck,Low,2815,19,1710,5,FALSE
V10017533,C10017533,Truck,Low,4061,25,2975,5,FALSE
V10017706,C10017706,Truck,Low,1461,28,3080,5,FALSE
V10018076,C10018076,Truck,Low,1377,40,2440,5,FALSE
V10018082,C10018082,Truck,Low,1088,40,4000,5,FALSE
V10018176,C10018176,Truck,Low,5459,34,2108,5,FALSE
V10018260,C10018260,Truck,Low,2803,35,3010,5,FALSE
V10018335,C10018335,Truck,Low,3889,22,2002,5,FALSE
V10018600,C10018600,Truck,Low,2572,40,3760,5,FALSE
V10018953,C10018953,Truck,Low,2534,16,1552,5,FALSE
V10019106,C10019106,Truck,Low,5441,5,390,5,FALSE
V10019355,C10019355,Truck,Low,2321,14,1022,5,FALSE
V10000211,C10000211,Truck,Low,1198,15,960,9,FALSE
V10000220,C10000220,Truck,Low,3124,12,984,9,FALSE
V10000325,C10000325,Truck,Low,4969,20,2080,9,FALSE
V10000752,C10000752,Truck,Low,1245,36,3564,9,FALSE
V10000843,C10000843,Truck,Low,5632,19,2185,9,FALSE
V10001188,C10001188,Truck,Low,5959,26,1976,9,FALSE
V10001399,C10001399,Truck,Low,2425,32,2208,9,FALSE
V10001694,C10001694,Truck,Low,2636,5,330,9,FALSE
V10001939,C10001939,Truck,Low,3224,11,1045,9,FALSE
V10002330,C10002330,Truck,Low,5570,30,2310,9,FALSE
V10002549,C10002549,Truck,Low,4246,36,2412,9,FALSE
V10003322,C10003322,Truck,Low,2914,8,688,9,FALSE
V10003435,C10003435,Truck,Low,5298,14,1372,9,FALSE
V10003890,C10003890,Truck,Low,2226,17,1428,9,FALSE
V10004055,C10004055,Truck,Low,4036,17,1564,9,FALSE
V10004120,C10004120,Truck,Low,1111,24,1584,9,FALSE
V10004382,C10004382,Truck,Low,2730,13,1157,9,FALSE
V10004523,C10004523,Truck,Low,4033,8,832,9,FALSE
V10004559,C10004559,Truck,Low,1871,14,1540,9,FALSE
V10004588,C10004588,Truck,Low,2177,11,1034,9,FALSE
V10004734,C10004734,Truck,Low,1739,5,375,9,FALSE
V10004772,C10004772,Truck,Low,2230,31,3379,9,FALSE
V10005137,C10005137,Truck,Low,1939,26,2132,9,FALSE
V10005484,C10005484,Truck,Low,914,17,1700,9,FALSE
V10005533,C10005533,Truck,Low,2839,17,1700,9,FALSE
V10005882,C10005882,Truck,Low,1097,31,3689,9,FALSE
V10006214,C10006214,Truck,Low,788,5,595,9,FALSE
V10006276,C10006276,Truck,Low,1112,20,1920,9,FALSE
V10006496,C10006496,Truck,Low,2901,25,2025,9,FALSE
V10007040,C10007040,Truck,Low,4888,5,550,9,FALSE
V10007255,C10007255,Truck,Low,2724,36,3780,9,FALSE
V10007297,C10007297,Truck,Low,5688,28,1876,9,FALSE
V10007605,C10007605,Truck,Low,2884,32,3104,9,FALSE
V10007886,C10007886,Truck,Low,3581,18,1188,9,FALSE
V10008542,C10008542,Truck,Low,2783,9,639,9,FALSE
V10008606,C10008606,Truck,Low,2393,12,1152,9,FALSE
V10008677,C10008677,Truck,Low,1954,14,1050,9,FALSE
V10008711,C10008711,Truck,Low,2525,30,1950,9,FALSE
